717,3.5,4187.53,46.52,46.1
718,3.51,4168.08,46.64,46.2
719,3.51,4148.68,46.76,46.3
720,3.52,4129.33,46.88,46.5
721,3.52,4110.04,47,46.6
722,3.53,4090.8,47.12,46.7
723,3.53,4071.62,47.24,46.8
724,3.54,4052.49,47.37,47.0
725,3.54,4033.41,47.49,47.1
726,3.54,4014.38,47.61,47.2
727,3.55,3995.41,47.74,47.3
728,3.55,3976.48,47.86,47.4
729,3.56,3957.61,47.98,47.6
730,3.56,3938.79,48.11,47.7
731,3.57,3920.03,48.23,47.8
732,3.57,3901.31,48.36,47.9
733,3.58,3882.65,48.48,48.1
734,3.58,3864.03,48.61,48.2
735,3.59,3845.47,48.73,48.3
736,3.59,3826.96,48.86,48.4
737,3.6,3808.49,48.98,48.6
738,3.6,3790.08,49.11,48.7
739,3.61,3771.72,49.24,48.8
740,3.61,3753.41,49.37,48.9
741,3.62,3735.14,49.49,49.1
742,3.62,3716.93,49.62,49.2
743,3.63,3698.76,49.75,49.3
744,3.63,3680.65,49.88,49.5
745,3.64,3662.58,50.01,49.6
746,3.64,3644.56,50.14,49.7
747,3.65,3626.59,50.27,49.8
748,3.65,3608.66,50.4,50.0
749,3.66,3590.79,50.53,50.1
750,3.66,3572.96,50.66,50.2
751,3.67,3555.18,50.79,50.4
752,3.67,3537.45,50.93,50.5
753,3.68,3519.76,51.06,50.6
754,3.68,3502.12,51.19,50.8
755,3.69,3484.53,51.33,50.9
756,3.69,3466.98,51.46,51.0
757,3.7,3449.48,51.59,51.2
758,3.7,3432.03,51.73,51.3
759,3.71,3414.62,51.86,51.4
760,3.71,3397.26,52,51.6
761,3.72,3379.95,52.13,51.7
762,3.72,3362.68,52.27,51.8
763,3.73,3345.45,52.41,52.0
764,3.73,3328.27,52.54,52.1
765,3.74,3311.14,52.68,52.3
766,3.74,3294.05,52.82,52.4
767,3.75,3277,52.96,52.5
768,3.75,3260,53.1,52.7
769,3.75,3243.04,53.24,52.8
770,3.76,3226.13,53.38,52.9
771,3.76,3209.26,53.52,53.1
772,3.77,3192.44,53.66,53.2
773,3.77,3175.65,53.8,53.4
774,3.78,3158.91,53.94,53.5
775,3.78,3142.22,54.09,53.7
776,3.79,3125.57,54.23,53.8
777,3.79,3108.96,54.37,53.9
778,3.8,3092.39,54.52,54.1
779,3.8,3075.87,54.66,54.2
780,3.81,3059.38,54.81,54.4
781,3.81,3042.94,54.95,54.5
782,3.82,3026.55,55.1,54.7
783,3.82,3010.19,55.24,54.8
784,3.83,2993.88,55.39,55.0
785,3.83,2977.61,55.54,55.1
786,3.84,2961.37,55.69,55.3
787,3.84,2945.18,55.84,55.4
788,3.85,2929.04,55.98,55.5
789,3.85,2912.93,56.13,55.7
790,3.86,2896.86,56.29,55.8
791,3.86,2880.83,56.44,56.0
792,3.87,2864.85,56.59,56.2
793,3.87,2848.9,56.74,56.3
794,3.88,2833,56.89,56.5
795,3.88,2817.13,57.05,56.6
796,3.89,2801.31,57.2,56.8
797,3.89,2785.52,57.36,56.9
798,3.9,2769.77,57.51,57.1
799,3.9,2754.07,57.67,57.2
800,3.91,2738.4,57.82,57.4
801,3.91,2722.77,57.98,57.5
802,3.92,2707.18,58.14,57.7
803,3.92,2691.63,58.3,57.9
804,3.93,2676.12,58.46,58.0
805,3.93,2660.65,58.62,58.2
806,3.94,2645.21,58.78,58.3
807,3.94,2629.81,58.94,58.5
808,3.95,2614.46,59.1,58.7
809,3.95,2599.13,59.26,58.8
810,3.96,2583.85,59.42,59.0
811,3.96,2568.61,59.59,59.1
812,3.96,2553.4,59.75,59.3
813,3.97,2538.23,59.92,59.5
814,3.97,2523.1,60.08,59.6
815,3.98,2508,60.25,59.8
816,3.98,2492.94,60.42,60.0
817,3.99,2477.92,60.59,60.1
818,3.99,2462.93,60.76,60.3
819,4,2447.99,60.93,60.5
820,4,2433.07,61.1,60.6
821,4.01,2418.2,61.27,60.8
822,4.01,2403.36,61.44,61.0
823,4.02,2388.55,61.61,61.2
824,4.02,2373.79,61.79,61.3
825,4.03,2359.05,61.96,61.5
826,4.03,2344.36,62.14,61.7
827,4.04,2329.7,62.31,61.9
828,4.04,2315.07,62.49,62.0
829,4.05,2300.48,62.67,62.2
830,4.05,2285.93,62.85,62.4
831,4.06,2271.41,63.03,62.6
832,4.06,2256.92,63.21,62.8
833,4.07,2242.47,63.39,62.9
834,4.07,2228.06,63.57,63.1
835,4.08,2213.68,63.75,63.3
836,4.08,2199.33,63.94,63.5
837,4.09,2185.02,64.12,63.7
838,4.09,2170.74,64.31,63.9
839,4.1,2156.5,64.5,64.0
840,4.1,2142.29,64.68,64.2
841,4.11,2128.11,64.87,64.4
842,4.11,2113.97,65.06,64.6
843,4.12,2099.86,65.25,64.8
844,4.12,2085.78,65.45,65.0
845,4.13,2071.74,65.64,65.2
846,4.13,2057.73,65.83,65.4
847,4.14,2043.75,66.03,65.6
848,4.14,2029.81,66.23,65.8
849,4.15,2015.9,66.42,66.0
850,4.15,2002.02,66.62,66.2
851,4.16,1988.18,66.82,66.4
852,4.16,1974.37,67.02,66.6
853,4.17,1960.59,67.22,66.8
854,4.17,1946.84,67.43,67.0
855,4.17,1933.12,67.63,67.2
856,4.18,1919.44,67.84,67.4
857,4.18,1905.79,68.04,67.6
858,4.19,1892.17,68.25,67.8
859,4.19,1878.58,68.46,68.0
860,4.2,1865.02,68.67,68.2
861,4.2,1851.5,68.88,68.4
862,4.21,1838,69.09,68.6
863,4.21,1824.54,69.31,68.8
864,4.22,1811.11,69.52,69.1
865,4.22,1797.71,69.74,69.3
866,4.23,1784.34,69.96,69.5
867,4.23,1771,70.18,69.7
868,4.24,1757.7,70.4,69.9
869,4.24,1744.42,70.62,70.1
870,4.25,1731.17,70.85,70.4
871,4.25,1717.96,71.07,70.6
872,4.26,1704.77,71.3,70.8
873,4.26,1691.62,71.53,71.0
874,4.27,1678.49,71.76,71.3
875,4.27,1665.39,71.99,71.5
876,4.28,1652.33,72.22,71.7
877,4.28,1639.29,72.46,72.0
878,4.29,1626.29,72.69,72.2
879,4.29,1613.31,72.93,72.4
880,4.3,1600.36,73.17,72.7
881,4.3,1587.45,73.41,72.9
882,4.31,1574.56,73.65,73.2
883,4.31,1561.7,73.9,73.4
884,4.32,1548.87,74.15,73.7
885,4.32,1536.07,74.39,73.9
886,4.33,1523.3,74.64,74.2
887,4.33,1510.55,74.9,74.4
888,4.34,1497.84,75.15,74.7
889,4.34,1485.15,75.41,74.9
890,4.35,1472.49,75.66,75.2
891,4.35,1459.87,75.92,75.4
892,4.36,1447.26,76.19,75.7
893,4.36,1434.69,76.45,76.0
894,4.37,1422.15,76.71,76.2
895,4.37,1409.63,76.98,76.5
896,4.38,1397.14,77.25,76.8
897,4.38,1384.68,77.53,77.0
898,4.38,1372.25,77.8,77.3
899,4.39,1359.84,78.08,77.6
900,4.39,1347.47,78.36,77.9
901,4.4,1335.12,78.64,78.1
902,4.4,1322.79,78.92,78.4
903,4.41,1310.5,79.21,78.7
904,4.41,1298.23,79.5,79.0
905,4.42,1285.99,79.79,79.3
906,4.42,1273.77,80.08,79.6
907,4.43,1261.59,80.38,79.9
908,4.43,1249.43,80.68,80.2
909,4.44,1237.29,80.98,80.5
910,4.44,1225.19,81.28,80.8
911,4.45,1213.11,81.59,81.1
912,4.45,1201.05,81.9,81.4
913,4.46,1189.03,82.22,81.7
914,4.46,1177.02,82.53,82.0
915,4.47,1165.05,82.85,82.3
916,4.47,1153.1,83.17,82.7
917,4.48,1141.18,83.5,83.0
918,4.48,1129.28,83.83,83.3
919,4.49,1117.41,84.16,83.6
920,4.49,1105.57,84.5,84.0
921,4.5,1093.75,84.83,84.3
922,4.5,1081.95,85.18,84.7
923,4.51,1070.18,85.52,85.0
924,4.51,1058.44,85.87,85.4
925,4.52,1046.72,86.23,85.7
926,4.52,1035.03,86.58,86.1
927,4.53,1023.37,86.95,86.4
928,4.53,1011.72,87.31,86.8
929,4.54,1000.11,87.68,87.2
930,4.54,988.52,88.05,87.5
931,4.55,976.95,88.43,87.9
932,4.55,965.41,88.81,88.3
933,4.56,953.89,89.2,88.7
934,4.56,942.4,89.59,89.1
935,4.57,930.93,89.99,89.5
936,4.57,919.49,90.39,89.9
937,4.58,908.07,90.8,90.3
938,4.58,896.67,91.21,90.7
939,4.58,885.3,91.62,91.1
940,4.59,873.96,92.05,91.5
941,4.59,862.64,92.47,91.9
942,4.6,851.34,92.91,92.4
943,4.6,840.06,93.34,92.8
944,4.61,828.81,93.79,93.2
945,4.61,817.59,94.24,93.7
946,4.62,806.38,94.7,94.1
947,4.62,795.21,95.16,94.6
948,4.63,784.05,95.63,95.1
949,4.63,772.92,96.11,95.6
950,4.64,761.81,96.59,96.0
951,4.64,750.73,97.08,96.5
952,4.65,739.66,97.58,97.0
953,4.65,728.63,98.09,97.5
954,4.66,717.61,98.6,98.0
955,4.66,706.62,99.12,98.6
956,4.67,695.65,99.65,99.1
957,4.67,684.7,100.19,99.6
958,4.68,673.78,100.74,100.2
959,4.68,662.88,101.3,100.7
960,4.69,652,101.87,101.3
961,4.69,641.14,102.44,101.9
962,4.7,630.31,103.03,102.5
963,4.7,619.5,103.63,103.1
964,4.71,608.71,104.24,103.7
965,4.71,597.95,104.86,104.3
966,4.72,587.2,105.49,104.9
967,4.72,576.48,106.14,105.6
968,4.73,565.79,106.8,106.2
969,4.73,555.11,107.47,106.9
970,4.74,544.45,108.15,107.6
971,4.74,533.82,108.85,108.3
972,4.75,523.21,109.56,109.0
973,4.75,512.62,110.29,109.7
974,4.76,502.05,111.04,110.4
975,4.76,491.51,111.8,111.2
976,4.77,480.98,112.58,112.0
977,4.77,470.48,113.38,112.8
978,4.78,460,114.2,113.6
979,4.78,449.54,115.04,114.4
980,4.79,439.1,115.9,115.3
981,4.79,428.69,116.79,116.2
982,4.79,418.29,117.69,117.1
983,4.8,407.91,118.62,118.0
984,4.8,397.56,119.58,119.0
985,4.81,387.23,120.57,119.9
986,4.81,376.92,121.58,120.9
987,4.82,366.63,122.63,122.0
988,4.82,356.36,123.71,123.1
989,4.83,346.11,124.82,124.2
990,4.83,335.88,125.97,125.3
991,4.84,325.67,127.16,126.5
992,4.84,315.48,128.4,127.7
993,4.85,305.32,129.67,129.0
994,4.85,295.17,131,130.3
995,4.86,285.05,132.38,131.7
996,4.86,274.94,133.81,133.1
997,4.87,264.85,135.31,134.6
998,4.87,254.79,136.87,136.2
999,4.88,244.74,138.5,137.8
1000,4.88,234.72,140.21,139.5
1001,4.89,224.72,142,141.3
1002,4.89,214.73,143.89,143.2
1003,4.9,204.77,145.88,145.2
1004,4.9,194.82,147.99,147.3
1005,4.91,184.9,150.22,149.5
1006,4.91,174.99,152.59,151.8
1007,4.92,165.1,155.12,154.4
1008,4.92,155.24,157.84,157.1
1009,4.93,145.39,160.76,160.0
1010,4.93,135.56,163.92,163.1
1011,4.94,125.76,167.36,166.6
1012,4.94,115.97,171.13,170.3
1013,4.95,106.2,175.3,174.4
1014,4.95,96.45,179.94,179.1
1015,4.96,86.72,185.16,184.3
1016,4.96,77.01,191.14,190.2
1017,4.97,67.32,198.08,197.1
1018,4.97,57.64,206.34,205.3
1019,4.98,47.99,216.45,215.4
1020,4.98,38.35,229.37,228.3
1021,4.99,28.74,247,245.8
1022,4.99,19.14,273.89,272.5
1023,5,9.56,326.52,324.8
